 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,417,1,1,48,110,48,48,48.0,0.0,110,110,110.0,0.0,378896.8825,4796.16307,417.0,0.0,417,417,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2398.081535,2398.081535,48,110,68.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,103.0,48.0,110.0,20,0,0,0,0,0,0,1,48,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
48544,42,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,23809.52381,23809.52381,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,66,476,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,13063,2,2,64,142,32,32,32.0,0.0,71,71,71.0,0.0,15769.7313,306.2083748,4354.333333,7535.864405,13056,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,153.1041874,153.1041874,32,71,47.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,59.5,32.0,71.0,64,0,0,0,0,0,0,2,64,2,142,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,577,1,1,46,74,46,46,46.0,0.0,74,74,74.0,0.0,207972.2704,3466.204506,577.0,0.0,577,577,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1733.102253,1733.102253,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83.0,46.0,74.0,32,0,0,0,0,0,0,1,46,1,74,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
50857,66,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45454.54545,33.0,42.42640687,63,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,32,30303.0303,15151.51515,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,59998,2,2,78,156,39,39,39.0,0.0,78,78,78.0,0.0,3900.130004,66.66888896,19999.33333,34634.6653,59992,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,33.33444448,33.33444448,39,78,54.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,68.25,39.0,78.0,64,0,0,0,0,0,0,2,78,2,156,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,106075,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18.85458402,106075.0,0.0,106075,106075,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9.42729201,9.42729201,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,245,130,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,51598,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,232.5671538,38.76119229,51598.0,0.0,51598,51598,51598,51598.0,0.0,51598,51598,0,0.0,0.0,0,0,0,0,0,0,40,0,38.76119229,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,301,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,830564.7841,13289.03654,100.3333333,134.1988574,253,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,6644.518272,6644.518272,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,64,0,0,0,0,0,0,2,68,2,182,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,151,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1139072.848,26490.06623,50.33333333,48.54207797,100,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,13245.03311,13245.03311,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,306,2,2,80,720,40,40,40.0,0.0,360,360,360.0,0.0,2614379.085,13071.89542,102.0,92.66606714,209,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,6535.947712,6535.947712,40,360,168.0,175.2712184,30720.0,0,0,0,0,0,0,0,0,1,210.0,40.0,360.0,64,0,0,0,0,0,0,2,80,2,720,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,197901,2,2,66,226,33,33,33.0,0.0,113,113,113.0,0.0,1475.485217,20.21212627,65967.0,114253.8655,197896,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,64,10.10606313,10.10606313,33,113,65.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,81.25,33.0,113.0,40,0,0,0,0,0,0,2,66,2,226,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
33879,53,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1267,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,96996,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3505.299188,72.16792445,16166.0,38511.7984,94774,41,96996,32332.0,55454.88407,96365,41,95384,47692.0,66584.00294,94774,610,0,0,0,0,92,72,41.23881397,30.92911048,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,31208,2,2,94,350,47,47,47.0,0.0,175,175,175.0,0.0,14227.12125,128.1722635,10402.66667,18011.88503,31201,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,64.08613176,64.08613176,47,175,98.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,122.75,47.0,175.0,64,0,0,0,0,0,0,2,94,2,350,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,20723834,7,7,454,1818,430,0,64.85714286,161.0377063,1806,0,259.7142857,681.8537757,109.6322235,0.675550673,1594141.077,3732685.013,9997374,25,20100000,3343652.333,5161538.444,10000000,99,20700000,3450078.667,5093999.552,10000000,719,0,0,0,0,164,188,0.337775336,0.337775336,0,1806,151.4666667,470.7607622,221615.6952,0,0,0,1,0,0,0,0,1,162.2857143,64.85714286,259.7142857,164,0,0,0,0,0,0,7,454,7,1818,8192,946,5,20,35406.0,17266.13338,47615,23197,9995551.0,2578.111324,9997374,9993728,BENIGN
53,24151,2,2,90,222,45,45,45.0,0.0,111,111,111.0,0.0,12918.71972,165.6246118,8050.333333,13936.65815,24143,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,82.81230591,82.81230591,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,89.25,45.0,111.0,40,0,0,0,0,0,0,2,90,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60277,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,1990.809098,33.18015163,60277.0,0.0,60277,60277,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.59007582,16.59007582,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52712,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Bot
53,302787,1,1,41,255,41,41,41.0,0.0,255,255,255.0,0.0,977.5849029,6.605303398,302787.0,0.0,302787,302787,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,3.302651699,3.302651699,41,255,112.3333333,123.5529576,15265.33333,0,0,0,0,0,0,0,0,1,168.5,41.0,255.0,32,0,0,0,0,0,0,1,41,1,255,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31225,2,2,70,242,35,35,35.0,0.0,121,121,121.0,0.0,9991.993595,128.102482,10408.33333,18021.69998,31218,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,64.05124099,64.05124099,35,121,69.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,86.75,35.0,121.0,64,0,0,0,0,0,0,2,70,2,242,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,236654,1,1,49,126,49,49,49.0,0.0,126,126,126.0,0.0,739.4761973,8.451156541,236654.0,0.0,236654,236654,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,4.22557827,4.22557827,49,126,74.66666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,112.0,49.0,126.0,32,0,0,0,0,0,0,1,49,1,126,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118029669,16,16,967,4495,286,0,60.4375,92.50727449,1418,0,280.9375,482.2369361,46.27650019,0.271118273,3807408.677,14700000.0,58900000,1,118000000,7868644.6,20700000.0,58900000,15,118000000,7866190.733,20700000.0,59000000,1,0,0,0,0,520,520,0.135559136,0.135559136,0,1418,165.5151515,355.0468386,126058.2576,0,0,0,1,0,0,0,0,1,170.6875,60.4375,280.9375,520,0,0,0,0,0,0,16,967,16,4495,29200,357,8,32,181062.5,142359.6869,281726,80399,58800000.0,153700.2655,58900000,58700000,BENIGN
56336,20,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,50000.0,50000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1041,262,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,77126,4,4,128,192,32,32,32.0,0.0,48,48,48.0,0.0,4149.054793,103.7263698,11018.0,19293.82422,46234,3,76997,25665.66667,44448.1765,76990,3,46370,15456.66667,26765.66981,46363,3,0,0,0,0,104,104,51.86318492,51.86318492,32,48,39.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,44.0,32.0,48.0,104,0,0,0,0,0,0,4,128,4,192,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,47147,3,4,441,870,435,0,147.0,249.4333578,858,0,217.5,427.0093676,27806.64729,148.471801,7857.833333,11926.37677,23417,4,23306,11653.0,16238.00012,23135,171,24058,8019.333333,13524.29759,23634,4,0,0,0,0,72,92,63.63077184,84.84102912,0,858,163.875,318.6258161,101522.4107,0,0,0,1,0,0,0,0,1,187.2857143,147.0,217.5,72,0,0,0,0,0,0,3,441,4,870,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31102,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,10160.11832,128.6090927,10367.33333,17912.59491,31051,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,64.30454633,64.30454633,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,40,0,0,0,0,0,0,2,62,2,254,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,160,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1325000.0,25000.0,53.33333333,87.17989065,154,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,12500.0,12500.0,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,403796,8,6,1112,3252,501,0,139.0,191.0564614,1460,0,542.0,716.83722,10807.43742,34.67097247,31061.23077,42424.4235,93566,2,403796,57685.14286,44605.95907,98443,43,221553,44310.6,60129.79818,119322,2,0,0,0,0,172,132,19.81198427,14.8589882,0,1460,290.9333333,498.0185692,248022.4952,0,0,0,1,0,0,0,0,0,311.7142857,139.0,542.0,172,0,0,0,0,0,0,8,1112,6,3252,8192,4370,7,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23567,1,1,87,168,87,87,87.0,0.0,168,168,168.0,0.0,10820.21471,84.86442907,23567.0,0.0,23567,23567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.43221454,42.43221454,87,168,114.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,171.0,87.0,168.0,20,0,0,0,0,0,0,1,87,1,168,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,60932384,10,10,513,832,471,0,51.3,147.4886436,410,0,83.2,172.25614,22.07364806,0.328232685,3206967.579,4652516.702,9997253,102,51300000,5699157.556,5124467.207,10100000,20368,60800000,6758785.889,4799928.612,10100000,4210,0,0,0,0,224,272,0.164116342,0.164116342,0,471,64.04761905,153.6588677,23611.04762,0,0,0,1,0,0,0,0,1,67.25,51.3,83.2,224,0,0,0,0,0,0,10,513,10,832,8192,119,8,20,324927.8,495450.7353,1211217,103249,9933555.8,139433.4035,9997253,9684142,BENIGN
80,80992,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24.69379692,80992.0,0.0,80992,80992,80992,80992.0,0.0,80992,80992,0,0.0,0.0,0,0,0,0,0,0,64,0,24.69379692,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,264,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49666,20511192,30,28,10056,4620,1583,0,335.2,490.4092872,348,0,165.0,109.7593327,715.5118045,2.827724493,359845.4737,2663249.632,20100000,1,20500000,707282.4828,3732463.984,20100000,1,20300000,752439.5185,3906783.443,20300000,2,0,0,0,0,624,584,1.462616117,1.365108376,0,1583,248.7457627,366.3022868,134177.3653,0,0,0,1,0,0,0,0,0,253.0344828,335.2,165.0,624,0,0,0,0,0,0,30,10056,28,4620,8192,2048,28,20,201375.0,0.0,201375,201375,20100000.0,0.0,20100000,20100000,BENIGN
53,207288,1,1,44,115,44,44,44.0,0.0,115,115,115.0,0.0,767.0487438,9.648411871,207288.0,0.0,207288,207288,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.824205936,4.824205936,44,115,67.66666667,40.99186911,1680.333333,0,0,0,0,0,0,0,0,1,101.5,44.0,115.0,32,0,0,0,0,0,0,1,44,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,11235273,9,8,722,5412,369,0,80.22222222,128.9891253,1721,0,676.5,742.3861144,545.9591414,1.513091849,702204.5625,2469252.419,9951622,33,11200000,1404036.375,3455806.663,9951622,95712,11100000,1591377.571,3716076.73,10000000,50,0,0,0,0,192,172,0.801048626,0.712043223,0,1721,340.7777778,574.9615389,330580.7712,0,0,0,1,0,0,0,0,0,360.8235294,80.22222222,676.5,192,0,0,0,0,0,0,9,722,8,5412,8192,11,8,20,1280669.0,0.0,1280669,1280669,9951622.0,0.0,9951622,9951622,BENIGN
53,449,1,1,46,74,46,46,46.0,0.0,74,74,74.0,0.0,267260.5791,4454.342984,449.0,0.0,449,449,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2227.171492,2227.171492,46,74,55.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,83.0,46.0,74.0,20,0,0,0,0,0,0,1,46,1,74,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,41413828,39,56,937,77215,453,0,24.02564103,84.73503196,2896,0,1378.839286,432.4687599,1887.099159,2.293919799,440572.6383,4252630.718,41200000,1,41400000,1089837.579,6688037.73,41200000,1,149839,2724.345455,8259.722158,39563,45,0,0,0,0,1260,1800,0.941714444,1.352205355,0,2896,814.0833333,749.9248758,562387.3193,0,0,0,1,0,0,0,0,1,822.6526316,24.02564103,1378.839286,1260,0,0,0,0,0,0,39,937,56,77215,65535,122,6,32,181081.0,0.0,181081,181081,41200000.0,0.0,41200000,41200000,BENIGN
53,24631134,2,2,89,187,47,42,44.5,3.535533906,124,63,93.5,43.13351365,11.20533062,0.162396096,8210378.0,14200000.0,24600000,17104,24600000,24600000.0,0.0,24600000,24600000,24600000,24600000.0,0.0,24600000,24600000,0,0,0,0,52,52,0.081198048,0.081198048,42,124,63.6,34.8468076,1214.3,0,0,0,0,0,0,0,0,1,79.5,44.5,93.5,52,0,0,0,0,0,0,2,89,2,187,-1,-1,1,20,23917.0,0.0,23917,23917,24600000.0,0.0,24600000,24600000,BENIGN
22,2,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,500000.0,500000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,16062,245,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116238519,18,15,896,1958,448,0,49.77777778,144.8746134,979,0,130.5333333,344.476594,24.55296252,0.283899006,3632453.719,4860292.232,10200000,32,116000000,6837559.941,4773092.419,10200000,156,114000000,8108075.786,4232301.201,10200000,12137,0,0,0,0,584,488,0.154854003,0.129045003,0,979,83.94117647,250.9812188,62991.57219,0,0,0,1,0,0,0,0,0,86.48484848,49.77777778,130.5333333,584,0,0,0,0,0,0,18,896,15,1958,29200,122,2,32,110354.0,290427.351,986023,21971,10200000.0,26914.11419,10200000,10100000,BENIGN
38424,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,357,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,32222,2,2,68,224,34,34,34.0,0.0,112,112,112.0,0.0,9062.131463,124.1387872,10740.66667,18558.36131,32170,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,64,62.06939358,62.06939358,34,112,65.2,42.72235949,1825.2,0,0,0,0,0,0,0,0,1,81.5,34.0,112.0,40,0,0,0,0,0,0,2,68,2,224,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60959,1,1,53,166,53,53,53.0,0.0,166,166,166.0,0.0,3592.578618,32.80893715,60959.0,0.0,60959,60959,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16.40446858,16.40446858,53,166,90.66666667,65.24058042,4256.333333,0,0,0,0,0,0,0,0,1,136.0,53.0,166.0,32,0,0,0,0,0,0,1,53,1,166,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48893,2,2,66,186,33,33,33.0,0.0,93,93,93.0,0.0,5154.112041,81.81130223,16297.66667,28185.96126,48844,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,64,40.90565112,40.90565112,33,93,57.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,71.25,33.0,93.0,40,0,0,0,0,0,0,2,66,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,24398,2,2,62,254,31,31,31.0,0.0,127,127,127.0,0.0,12951.8813,163.9478646,8132.666667,14042.0426,24347,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,40,81.97393229,81.97393229,31,127,69.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,86.75,31.0,127.0,64,0,0,0,0,0,0,2,62,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,3437707,8,9,1731,1338,1429,0,216.375,496.3653428,1173,0,148.6666667,385.8416126,892.7462404,4.945156757,214856.6875,723967.1646,2923329,3,514378,73482.57143,70427.68139,165900,129,3322222,415277.75,1031944.372,2965459,3,0,0,0,0,264,292,2.327132592,2.618024166,0,1429,170.5,417.685253,174460.9706,0,0,0,1,0,0,0,0,1,180.5294118,216.375,148.6666667,264,0,0,0,0,0,0,8,1731,9,1338,29200,6111,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,308694,20,18,855,23162,247,0,42.75,77.13274613,4344,0,1286.777778,1005.992489,77801.9657,123.0992504,8343.081081,23834.27228,136767,2,308694,16247.05263,33315.27539,136767,41,276985,16293.23529,49086.26379,201399,2,0,0,0,0,648,584,64.78907915,58.31017124,0,4344,615.8205128,922.9262921,851792.9406,0,0,0,1,0,0,0,0,0,632.0263158,42.75,1286.777778,648,0,0,0,0,0,0,20,855,18,23162,29200,1006,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
52090,49,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,20408.16327,20408.16327,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,254,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,181,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,950276.2431,22099.44751,60.33333333,64.39202849,130,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,11049.72376,11049.72376,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,248,2,2,78,204,39,39,39.0,0.0,102,102,102.0,0.0,1137096.774,16129.03226,82.66666667,60.05275459,152,47,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,40,40,8064.516129,8064.516129,39,102,64.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,80.25,39.0,102.0,40,0,0,0,0,0,0,2,78,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,154,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1038961.039,25974.02597,51.33333333,85.45369116,150,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,12987.01299,12987.01299,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30551,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3862.39403,65.46430559,30551.0,0.0,30551,30551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.73215279,32.73215279,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49799,74,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,162162.1622,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13513.51351,13513.51351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
88,631,2,2,508,2796,254,254,254.0,0.0,1398,1398,1398.0,0.0,5236133.122,6339.144216,210.3333333,357.3798166,623,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,64,3169.572108,3169.572108,254,1398,711.6,626.5946058,392620.8,0,0,0,0,0,0,0,0,1,889.5,254.0,1398.0,64,0,0,0,0,0,0,2,508,2,2796,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,60648,1,1,44,76,44,44,44.0,0.0,76,76,76.0,0.0,1978.630787,32.97717979,60648.0,0.0,60648,60648,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.4885899,16.4885899,44,76,54.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,82.0,44.0,76.0,20,0,0,0,0,0,0,1,44,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
